timestamp,src_ip,dst_ip,src_port,dst_port,proto,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,signature,jenis_serangan,action,confidence,status,direction
2025-08-16T02:32:35.134018+07:00,142.251.10.141,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:32:52.599057+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,8.0,14.0,592.0,840.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:33:02.757263+07:00,172.253.118.100,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:33:09.081314+07:00,104.21.44.147,192.168.38.130,443.0,0.0,UDP,0.0,2.0,3.0,2588.0,3726.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:33:10.136578+07:00,104.18.95.41,192.168.38.130,443.0,0.0,UDP,0.0,2.0,4.0,2588.0,4968.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:33:33.504632+07:00,64.233.170.154,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:33:33.754229+07:00,216.239.38.120,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:33:33.756996+07:00,172.253.118.157,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:33:33.951244+07:00,104.21.89.151,192.168.38.130,443.0,0.0,UDP,0.0,2.0,3.0,2588.0,3726.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:33:34.100600+07:00,104.19.147.8,192.168.38.130,443.0,0.0,UDP,0.0,2.0,4.0,2588.0,4968.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:33:34.624118+07:00,172.64.146.152,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,6210.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:33:36.042571+07:00,74.125.130.97,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:33:59.720787+07:00,216.239.32.29,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:34:00.164397+07:00,142.251.10.95,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:34:04.975866+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,5.0,9.0,370.0,540.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:34:05.053482+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,7.0,9.0,518.0,540.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:35:07.206002+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,11.0,19.0,814.0,1140.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:35:08.312330+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,11.0,17.0,814.0,1020.0,0.0,0.0,0.0,1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:35:52.715139+07:00,104.21.93.174,192.168.38.130,443.0,0.0,UDP,0.0,2.0,3.0,2588.0,3726.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:35:54.507660+07:00,172.67.213.70,192.168.38.130,443.0,0.0,UDP,0.0,2.0,4.0,2588.0,4968.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:36:02.797880+07:00,104.21.23.80,192.168.38.130,443.0,0.0,UDP,0.0,2.0,3.0,2588.0,3726.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:36:03.955454+07:00,74.125.130.97,192.168.38.130,443.0,0.0,TCP,0.0,7.0,9.0,518.0,540.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:36:07.491560+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,3.0,14.0,222.0,840.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:36:12.311632+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,11.0,18.0,814.0,1080.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:36:56.042792+07:00,142.250.4.95,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:36:57.548722+07:00,142.250.4.100,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:37:05.402350+07:00,74.125.130.97,192.168.38.130,443.0,0.0,TCP,0.0,3.0,13.0,222.0,780.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:37:08.110278+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,1.0,13.0,74.0,780.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:37:20.199515+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,9.0,15.0,666.0,900.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:38:01.990134+07:00,74.125.68.138,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:38:02.216264+07:00,74.125.24.94,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:38:05.451056+07:00,74.125.130.97,192.168.38.130,443.0,0.0,TCP,0.0,3.0,17.0,222.0,1020.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:38:08.224450+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,2.0,18.0,148.0,1080.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:38:20.314019+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,11.0,19.0,814.0,1140.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:39:03.239913+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,11.0,18.0,814.0,1080.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:39:03.523617+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,5.0,18.0,370.0,1080.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:39:09.455300+07:00,74.125.130.97,192.168.38.130,443.0,0.0,TCP,0.0,3.0,18.0,222.0,1080.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:40:15.392332+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,11.0,19.0,814.0,1140.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:40:15.532786+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,3.0,19.0,222.0,1140.0,0.0,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:40:19.219434+07:00,74.125.130.97,192.168.38.130,443.0,0.0,TCP,0.0,11.0,19.0,814.0,1140.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:40:55.078561+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,21.0,51.0,3584.0,11127.0,0.0,0.0,0.0,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM excessive retransmissions,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:41:20.148584+07:00,142.251.12.94,192.168.38.130,443.0,0.0,TCP,0.0,1.0,19.0,74.0,1140.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,0,0.8,detected,inbound
2025-08-16T02:41:20.227401+07:00,172.217.70.94,192.168.38.130,443.0,0.0,TCP,0.0,10.0,19.0,740.0,1140.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM FIN1 FIN with wrong seq,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:41:54.468072+07:00,74.125.130.97,192.168.38.130,443.0,0.0,TCP,0.0,23.0,52.0,3699.0,11766.0,0.0,0.0,0.0,2.260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM excessive retransmissions,UNKNOWN,1,0.8,detected,inbound
2025-08-16T02:45:28.678960+07:00,104.21.89.151,192.168.38.130,443.0,0.0,TCP,0.0,21.0,45.0,3521.0,7372.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA STREAM excessive retransmissions,UNKNOWN,1,0.8,detected,inbound
2025-08-16T11:38:19.322211+07:00,64.233.170.95,192.168.38.130,443.0,0.0,UDP,0.0,2.0,5.0,2588.0,5261.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.8,detected,inbound
2025-08-16T11:58:32.411451+07:00,216.239.38.120,192.168.38.130,443.0,34281.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:32.411667+07:00,216.239.38.120,192.168.38.130,443.0,34281.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:32.411668+07:00,216.239.38.120,192.168.38.130,443.0,34281.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:32.432643+07:00,216.239.38.120,192.168.38.130,443.0,34281.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:32.433051+07:00,216.239.38.120,192.168.38.130,443.0,34281.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:32.434867+07:00,216.239.38.120,192.168.38.130,443.0,34281.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.339218+07:00,74.125.130.94,192.168.38.130,443.0,60977.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.339219+07:00,74.125.130.94,192.168.38.130,443.0,60977.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.339220+07:00,74.125.130.94,192.168.38.130,443.0,60977.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.361614+07:00,74.125.130.94,192.168.38.130,443.0,60977.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.517037+07:00,64.233.170.190,192.168.38.130,443.0,51738.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.517038+07:00,64.233.170.190,192.168.38.130,443.0,51738.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.517736+07:00,64.233.170.190,192.168.38.130,443.0,51738.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.550335+07:00,64.233.170.190,192.168.38.130,443.0,51738.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.550830+07:00,64.233.170.190,192.168.38.130,443.0,51738.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:33.551795+07:00,64.233.170.190,192.168.38.130,443.0,51738.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:34.066988+07:00,74.125.68.119,192.168.38.130,443.0,57799.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:34.067567+07:00,74.125.68.119,192.168.38.130,443.0,57799.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:34.067573+07:00,74.125.68.119,192.168.38.130,443.0,57799.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:34.089754+07:00,74.125.68.119,192.168.38.130,443.0,57799.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:34.946938+07:00,74.125.130.94,192.168.38.130,443.0,53581.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:34.946939+07:00,74.125.130.94,192.168.38.130,443.0,53581.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:34.946939+07:00,74.125.130.94,192.168.38.130,443.0,53581.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:34.975925+07:00,74.125.130.94,192.168.38.130,443.0,53581.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:35.132643+07:00,64.233.170.84,192.168.38.130,443.0,38601.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:35.133605+07:00,64.233.170.84,192.168.38.130,443.0,38601.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:35.133616+07:00,64.233.170.84,192.168.38.130,443.0,38601.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:35.155597+07:00,64.233.170.84,192.168.38.130,443.0,38601.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:35.155603+07:00,64.233.170.84,192.168.38.130,443.0,38601.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:35.155889+07:00,64.233.170.84,192.168.38.130,443.0,38601.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:37.135301+07:00,142.251.12.155,192.168.38.130,443.0,53900.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:37.135301+07:00,142.251.12.155,192.168.38.130,443.0,53900.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:37.135302+07:00,142.251.12.155,192.168.38.130,443.0,53900.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:37.156175+07:00,142.251.12.155,192.168.38.130,443.0,53900.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:39.514377+07:00,216.239.38.120,192.168.38.130,443.0,46983.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:39.514378+07:00,216.239.38.120,192.168.38.130,443.0,46983.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:39.514379+07:00,216.239.38.120,192.168.38.130,443.0,46983.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:39.541689+07:00,216.239.38.120,192.168.38.130,443.0,46983.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:42.401838+07:00,74.125.68.148,192.168.38.130,443.0,44198.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:42.401839+07:00,74.125.68.148,192.168.38.130,443.0,44198.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:42.401840+07:00,74.125.68.148,192.168.38.130,443.0,44198.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T11:58:42.426053+07:00,74.125.68.148,192.168.38.130,443.0,44198.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T12:12:01.957837+07:00,64.233.170.94,192.168.38.130,443.0,52112.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T12:12:01.957838+07:00,64.233.170.94,192.168.38.130,443.0,52112.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T12:12:01.957839+07:00,64.233.170.94,192.168.38.130,443.0,52112.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
2025-08-16T12:12:01.991251+07:00,64.233.170.94,192.168.38.130,443.0,52112.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SURICATA QUIC failed decrypt,UNKNOWN,0,0.0,detected,inbound
